Sex_I,Sex_M,Sex_F,Length,Diameter,Height,Weight,Age,Shucked Weight,Viscera Weight
0,1,0,0.8875,0.6625,0.2125,5.6982495,8.0,1.9561155,1.5025235
0,1,0,1.475,1.2125,0.3,25.8263945,16.0,11.056305,5.159609
0,1,0,1.6125,1.2375,0.475,43.6298805,12.0,17.33571925,11.566596
0,1,0,1.725,1.325,0.525,44.8772585,12.0,20.85105725,11.4815475
0,0,1,1.4625,1.1625,0.425,28.10852925,12.0,10.95708175,6.350288
1,0,0,0.4125,0.2875,0.0375,0.41106775,4.0,0.15592225,0.0850485
1,0,0,1.35,1.05,0.35,20.59591175,9.0,9.08601475,4.09650275
0,1,0,1.6125,1.25,0.4375,36.457457,12.0,16.00329275,8.164656
0,1,0,1.5875,1.25,0.425,40.66735775,12.0,17.3215445,8.7599955
0,1,0,0.875,0.6375,0.1625,5.0745605,10.0,1.99863975,1.09145575
1,0,0,1.1,0.8625,0.325,12.74310025,6.0,5.9250455,2.36718325
0,1,0,1.8,1.4,0.45,44.97648175,11.0,19.5895045,10.6310625
0,1,0,1.65,1.325,0.425,39.41997975,15.0,16.74037975,6.010094
1,0,0,0.9125,0.675,0.1875,6.27941425,6.0,2.6932025,1.26155275
0,1,0,0.6125,0.45,0.1625,1.80019325,4.0,0.69456275,0.38271825
0,1,0,1.3375,1.025,0.375,22.97726975,11.0,9.7805775,5.3013565
1,0,0,0.375,0.25,0.0625,0.4252425,2.0,0.12757275,0.113398
1,0,0,0.8875,0.65,0.225,5.45727875,8.0,2.1829115,1.077281
1,0,0,0.9375,0.7125,0.225,6.7188315,8.0,3.005047,1.11980525
0,1,0,1.55,1.2125,0.3875,29.7386255,10.0,13.097469,6.5487345
1,0,0,0.8375,0.625,0.1875,5.17378375,7.0,1.99863975,1.247378
1,0,0,1.3375,1.025,0.325,17.22232125,9.0,7.597666,3.47281375
0,0,1,1.3625,1.075,0.35,23.586784,9.0,12.34620725,4.819415
0,0,1,1.175,0.9,0.275,14.07552675,6.0,6.7188315,3.6003865
0,0,1,1.8625,1.425,0.5375,63.786375,9.0,32.78619675,12.643877
0,1,0,1.0375,0.7625,0.25,9.2135875,6.0,4.422522,1.43164975
1,0,0,1.2125,0.9125,0.225,18.4555245,8.0,8.97261675,3.742134
0,0,1,1.6125,1.225,0.475,37.03862175,18.0,13.5794105,10.10659675
0,0,1,1.65,1.3125,0.5125,38.73959175,18.0,14.18892475,8.2497045
1,0,0,1.0,0.75,0.225,7.98038425,7.0,3.35941575,1.7293195
0,1,0,1.3375,1.05,0.4,20.41164,15.0,7.7961125,4.649318
1,0,0,1.3375,1.125,0.3375,20.638436,9.0,8.06543275,5.23048275
0,1,0,1.1875,0.9375,0.325,14.67086625,10.0,5.88252125,3.30271675
0,0,1,1.675,1.325,0.5125,39.73182425,12.0,18.2287285,6.98815175
0,1,0,1.6125,1.225,0.4375,37.42134,11.0,18.49804875,6.73300625
0,0,1,1.325,1.0625,0.325,20.3265915,13.0,5.99591925,4.706017
1,0,0,0.8125,0.5,0.2,2.82077525,8.0,1.11980525,0.63786375
0,0,1,1.5375,1.25,0.4125,33.35318675,17.0,13.834556,6.917278
0,0,1,1.5125,1.2125,0.4125,26.97454925,11.0,12.85649825,5.4714535
1,0,0,0.7375,0.55,0.175,3.572037,6.0,1.45999925,0.77961125
1,0,0,1.0875,0.9375,0.275,11.77921725,8.0,4.819415,2.154562
0,0,1,1.2125,0.975,0.25,15.77649675,9.0,6.27941425,3.27436725
0,1,0,1.3375,1.05,0.4,21.16290175,10.0,9.865626,4.29494925
0,0,1,1.45,1.125,0.425,27.51318975,9.0,13.08329425,6.577084
0,1,0,1.5875,1.2,0.3625,33.4807595,10.0,18.8524175,6.4920355
0,0,1,1.5,1.125,0.35,23.7285315,10.0,10.489315,5.0178615
1,0,0,1.0625,0.8125,0.2875,10.44679075,7.0,4.592619,2.45223175
1,0,0,1.525,1.0625,0.3875,29.72445075,11.0,14.3731965,5.54232725
0,0,1,1.4,1.075,0.3625,25.457851,9.0,11.04213025,6.59125875
0,1,0,1.5875,1.2375,0.3875,38.65454325,10.0,16.5277585,8.46232575
1,0,0,0.4125,0.3,0.125,0.5953395,3.0,0.21262125,0.12757275
0,1,0,1.4875,1.15,0.35,24.153774,9.0,11.94931425,6.39281225
1,0,0,0.75,0.55,0.2,3.55786225,6.0,1.5592225,0.75126175
0,0,1,1.3125,1.1,0.375,23.88445375,12.0,10.44679075,5.62737575
0,1,0,1.65,1.3625,0.4625,37.42134,16.0,15.03940975,7.47009325
0,1,0,1.4375,1.125,0.4125,26.12406425,12.0,9.28446125,6.3786375
0,1,0,1.225,1.05,0.3125,17.2648455,14.0,6.7755305,4.06815325
0,1,0,1.5625,1.25,0.425,31.14192575,9.0,13.16834275,6.23689
1,0,0,0.7375,0.5625,0.225,3.13261975,7.0,1.14815475,0.69456275
0,1,0,1.5375,1.1875,0.475,40.63900825,9.0,20.73765925,8.6465975
1,0,0,1.35,1.0125,0.375,21.50309575,10.0,8.7032965,5.88252125
1,0,0,0.9625,0.7,0.3125,6.917278,6.0,2.891649,1.077281
0,1,0,1.2625,1.0,0.3375,20.4966885,7.0,10.6877615,4.2240755
0,0,1,1.1625,0.875,0.3125,13.664459,6.0,6.520385,3.005047
1,0,0,1.2375,0.95,0.3,14.514944,7.0,6.6054335,3.41611475
0,0,1,1.0625,0.8125,0.3375,10.829509,12.0,4.15320175,2.2396105
0,0,1,1.4375,1.15,0.4125,27.14464625,10.0,13.65028425,5.51397775
0,0,1,1.6875,1.375,0.4375,47.8823055,13.0,19.674553,10.5176645
1,0,0,1.35,0.9875,0.3375,18.58309725,9.0,7.66853975,4.3941725
0,0,1,1.7125,1.3625,0.45,50.121916,16.0,21.24795025,11.113004
0,1,0,1.2,0.9125,0.325,15.03940975,8.0,6.81805475,3.6003865
0,0,1,1.5625,1.2875,0.3875,32.98464325,11.0,13.82038125,7.3425205
1,0,0,1.175,0.9375,0.2625,13.267566,10.0,4.72019175,3.061746
1,0,0,1.3375,1.0375,0.375,16.34348675,8.0,10.19164525,3.8271825
0,1,0,1.325,1.0125,0.325,20.921931,9.0,8.06543275,4.819415
0,1,0,1.025,0.75,0.25,8.5331995,9.0,3.515338,1.9561155
0,1,0,1.525,1.2,0.35,30.12134375,11.0,14.628342,6.3786375
0,1,0,1.325,1.0625,0.275,20.9502805,13.0,6.7188315,4.5642695
0,1,0,1.4,1.05,0.4875,22.92057075,14.0,8.57572375,5.08873525
0,1,0,1.3,0.95,0.3375,16.51358375,8.0,7.10154975,4.43669675
0,0,1,1.525,1.225,0.425,38.20095125,11.0,19.97222275,7.087375
0,0,1,1.5375,1.175,0.3875,30.730858,9.0,16.68368075,5.9250455
1,0,0,1.0875,0.825,0.275,10.77281,7.0,4.29494925,2.67902775
0,1,0,1.6875,1.2875,0.3625,35.8621175,10.0,17.08057375,8.4765005
1,0,0,1.2,0.95,0.3125,14.8267885,15.0,5.96756975,2.96252275
0,1,0,1.85,1.5125,0.5,70.66112875,13.0,32.47435225,16.3009625
0,0,1,1.3875,1.075,0.35,21.38969775,9.0,9.99319875,5.20213325
1,0,0,0.8875,0.675,0.25,6.39281225,7.0,3.118445,1.190679
1,0,0,1.175,0.8875,0.3125,14.1464005,8.0,5.953395,2.79242575
1,0,0,1.1875,0.9125,0.3,14.69921575,8.0,7.597666,3.10427025
0,0,1,1.325,1.0625,0.325,21.50309575,8.0,9.2135875,5.5848515
0,0,1,1.725,1.4,0.5375,48.7327905,17.0,19.27766,8.4765005
0,1,0,1.45,1.1375,0.3375,22.55202725,10.0,11.4815475,4.7343665
1,0,0,1.325,1.05,0.325,18.653971,8.0,8.391452,3.52951275
0,1,0,1.6125,1.275,0.3875,43.6298805,11.0,18.15785475,10.16329575
0,0,1,1.125,0.95,0.4125,23.14736675,23.0,7.087375,5.42892925
0,0,1,1.575,1.1875,0.375,30.390664,8.0,12.2753335,8.43397625
0,1,0,1.6,1.2625,0.3875,33.89182725,11.0,15.77649675,5.9817445
1,0,0,0.7375,0.525,0.2,2.83495,8.0,1.077281,0.737087
0,1,0,1.0,0.775,0.275,8.901743,11.0,3.912231,1.6159215
0,1,0,1.5,1.175,0.4,28.689694,10.0,12.5021295,5.71242425
0,0,1,1.2,0.975,0.3125,19.57532975,12.0,6.2085405,4.3941725
1,0,0,0.5375,0.375,0.1375,1.1623295,3.0,0.4252425,0.2551455
0,1,0,1.575,1.2625,0.375,37.32211675,11.0,17.93105875,6.98815175
0,0,1,1.6375,1.325,0.475,40.483086,18.0,13.9763035,9.015141
1,0,0,0.825,0.6375,0.2,5.8116475,7.0,2.53728025,1.11980525
0,1,0,0.7,0.525,0.2,3.07592075,7.0,1.1623295,0.75126175
1,0,0,1.2875,1.0,0.35,20.31241675,8.0,9.90815025,4.52174525
0,1,0,1.275,1.0,0.35,19.57532975,10.0,7.3425205,4.2807745
0,1,0,0.9375,0.725,0.25,7.824462,9.0,3.33106625,1.60174675
1,0,0,0.85,0.625,0.175,6.30776375,7.0,2.948348,1.20485375
1,0,0,1.325,1.0375,0.325,19.674553,9.0,11.07047975,3.1467945
0,0,1,1.35,1.05,0.3625,24.53649225,10.0,12.23280925,4.6209685
1,0,0,0.6125,0.475,0.15,2.438057,4.0,1.190679,0.396893
0,1,0,1.5,1.1625,0.3875,35.777069,10.0,17.70426275,6.95980225
1,0,0,0.825,0.575,0.2125,4.80524025,6.0,2.2396105,0.737087
0,1,0,1.6875,1.3625,0.4625,49.25725625,13.0,24.834162,8.88756825
0,0,1,1.5625,1.2875,0.375,35.19590425,15.0,14.84096325,8.68912175
1,0,0,0.8375,0.6375,0.2125,5.06038575,9.0,2.0128145,1.14815475
1,0,0,1.4875,1.1875,0.3875,27.895908,10.0,13.79203175,5.216308
0,1,0,1.6375,1.3125,0.45,39.745999,13.0,17.690088,8.32057825
0,0,1,1.5375,1.2375,0.4125,33.962701,10.0,15.35125425,8.12213175
1,0,0,1.0875,0.8375,0.25,9.34116025,7.0,3.6570855,1.984465
0,0,1,1.0625,0.825,0.2875,11.509897,8.0,4.63514325,2.2963095
0,0,1,0.9625,0.7625,0.3125,8.901743,10.0,4.139027,1.57339725
0,0,1,1.5375,1.1875,0.4375,33.849303,11.0,15.8473705,7.3425205
0,0,1,0.725,0.5625,0.1875,3.96893,5.0,1.45999925,0.66621325
0,1,0,1.6875,1.2625,0.4,43.431434,11.0,20.97863,10.1207715
1,0,0,0.825,0.6125,0.1625,4.09650275,6.0,1.644271,0.907184
0,1,0,1.4375,1.0875,0.375,22.8213475,17.0,8.3064035,4.60679375
0,0,1,1.6,1.2375,0.425,34.77066175,11.0,13.891255,10.6877615
0,0,1,1.675,1.3125,0.4875,40.25629,10.0,16.2442635,10.432616
1,0,0,0.9875,0.7375,0.225,8.57572375,5.0,4.0539785,1.88524175
0,1,0,1.5125,1.225,0.35,27.65493725,10.0,11.8784405,5.839997
0,0,1,1.075,0.875,0.225,11.2547515,9.0,4.46504625,2.5231055
1,0,0,0.825,0.625,0.2625,4.86193925,7.0,1.85689225,0.9922325
0,0,1,1.5125,1.1875,0.4375,30.504062,9.0,13.1258185,6.22271525
0,0,1,1.225,0.925,0.2625,14.92601175,7.0,7.0590255,2.84912475
0,1,0,0.925,0.6625,0.1875,6.066793,6.0,2.551455,1.4458245
0,0,1,1.6125,1.275,0.3875,32.0065855,10.0,14.21727425,6.80388
0,0,1,1.675,1.375,0.475,39.41997975,12.0,15.37960375,8.60407325
1,0,0,1.1125,0.825,0.3,9.8372765,11.0,3.40194,2.381358
0,0,1,0.9,0.6625,0.225,6.13766675,10.0,2.721552,1.0489315
0,1,0,1.55,1.2125,0.5125,34.5580405,14.0,10.98543125,7.10154975
1,0,0,1.15,0.9,0.35,12.6722265,9.0,4.5642695,2.4664065
0,0,1,1.4875,1.25,0.45,29.8520235,13.0,12.48795475,5.443104
1,0,0,0.9625,0.7625,0.2375,7.144074,14.0,2.59397925,1.5592225
0,1,0,1.1875,0.9125,0.35,17.50581625,16.0,5.726599,4.09650275
1,0,0,1.275,1.0125,0.3,17.293195,11.0,6.4920355,3.7137845
1,0,0,1.325,1.025,0.375,17.349894,11.0,6.90310325,4.32329875
0,1,0,1.625,1.3,0.4375,35.87629225,9.0,17.4349425,7.86698625
0,1,0,1.2,0.9,0.25,12.4454305,8.0,5.499803,2.8066005
0,1,0,1.5125,1.225,0.3625,36.85435,14.0,14.6566915,9.31281075
0,1,0,1.475,1.1625,0.3875,32.205032,11.0,14.86931275,7.41339425
0,1,0,1.475,1.0125,0.375,24.1821235,9.0,9.241937,7.41339425
0,0,1,1.675,1.3375,0.4625,45.2741515,21.0,17.78931125,9.922325
1,0,0,1.125,0.825,0.2875,10.3475675,8.0,3.96893,2.33883375
1,0,0,1.4125,1.1,0.4375,24.76328825,11.0,11.736693,5.953395
0,1,0,1.7375,1.425,0.575,53.4388075,19.0,24.56484175,12.3320325
0,0,1,1.2875,0.9875,0.35,19.447757,12.0,7.9662095,3.55786225
0,0,1,1.3125,0.975,0.3375,17.02387475,16.0,6.42116175,3.7137845
1,0,0,1.425,1.1125,0.3875,24.5790165,9.0,10.50348975,4.83358975
0,1,0,1.525,1.1875,0.3875,27.8675585,10.0,12.94154675,6.463686
0,1,0,1.5375,1.175,0.4375,35.210079,11.0,16.08834125,8.1363065
0,0,1,1.775,1.375,0.425,45.756093,11.0,21.0636785,9.7805775
1,0,0,0.8875,0.675,0.25,6.123492,10.0,2.3530085,1.0489315
0,1,0,0.95,0.7125,0.25,7.55514175,11.0,3.2601925,1.7293195
0,1,0,1.25,1.05,0.3375,19.17843675,9.0,8.561549,4.01145425
0,1,0,1.4625,1.1875,0.375,30.1922175,10.0,15.06775925,5.6415505
1,0,0,1.3375,1.0,0.3625,19.9863975,10.0,8.68912175,3.86970675
0,1,0,0.4875,0.3625,0.125,0.907184,4.0,0.283495,0.226796
1,0,0,1.125,0.8375,0.2875,11.15552825,7.0,5.5281525,2.0128145
0,1,0,1.85,1.4875,0.475,65.87006325,11.0,32.58775025,14.50076925
0,1,0,1.45,1.15,0.4125,34.79901125,16.0,13.4093135,5.57067675
0,1,0,1.775,1.3875,0.4375,60.66793,11.0,35.30930225,10.56018875
0,0,1,1.2875,1.0375,0.35,19.66037825,10.0,8.83086925,4.309124
0,0,1,1.4125,1.1,0.3375,23.530085,9.0,11.1413535,4.91863825
1,0,0,0.5125,0.375,0.1375,1.190679,5.0,0.72291225,0.4252425
1,0,0,1.3625,1.0625,0.35,23.09066775,10.0,8.6465975,6.5487345
0,1,0,1.4,1.0375,0.3625,24.153774,8.0,12.190285,5.34388075
0,1,0,1.125,0.8375,0.3125,9.8939755,10.0,3.3735905,2.99087225
0,0,1,1.5375,1.1875,0.3625,27.00289875,9.0,11.09882925,5.5281525
0,1,0,1.8125,1.4125,0.5375,53.6089045,16.0,19.77377625,13.39513875
0,1,0,1.575,1.225,0.3875,35.50774875,9.0,17.860185,6.973977
0,1,0,1.675,1.275,0.4375,43.27551175,10.0,18.4555245,12.68640125
1,0,0,1.0125,0.75,0.2125,8.60407325,7.0,4.252425,1.43164975
0,0,1,1.2875,0.9875,0.4125,21.44639675,10.0,5.40057975,4.819415
1,0,0,1.1375,0.8375,0.3375,14.2030995,7.0,7.767763,2.82077525
0,0,1,1.375,1.0875,0.425,25.060958,14.0,8.15048125,4.66349275
1,0,0,0.8375,0.6375,0.2,4.762716,5.0,2.2396105,1.00640725
0,1,0,1.675,1.275,0.45,47.62716,13.0,26.251637,8.43397625
1,0,0,0.9375,0.6125,0.25,11.169703,6.0,4.706017,2.5798045
0,1,0,1.175,0.9375,0.2875,12.09106175,8.0,4.77689075,2.14038725
0,1,0,1.2125,0.9875,0.35,17.84601025,14.0,6.47786075,3.6003865
1,0,0,0.775,0.6,0.2625,8.17883075,6.0,3.345241,1.8427175
0,0,1,1.3125,1.0125,0.4,18.653971,12.0,7.52679225,3.18931875
0,1,0,1.1125,0.85,0.3,12.68640125,9.0,5.4714535,2.93417325
1,0,0,0.75,0.55,0.2,3.4302895,5.0,1.34660125,1.190679
0,1,0,1.6375,1.45,0.5125,58.98113475,17.0,27.1871705,9.68135425
0,1,0,1.6125,1.3,0.4375,44.2535695,8.0,20.0997955,10.07824725
0,0,1,1.15,0.9125,0.2875,12.71475075,14.0,4.6776675,2.3530085
1,0,0,0.8125,0.6,0.1875,5.3013565,6.0,2.33883375,1.26155275
0,0,1,1.5,1.1875,0.3875,30.0221205,11.0,12.5021295,5.386405
0,1,0,1.4625,1.175,0.4125,39.9444455,10.0,22.6796,6.4920355
1,0,0,1.1375,0.8875,0.2,12.813974,9.0,6.13766675,2.82077525
0,1,0,1.3125,0.9125,0.425,27.22969475,10.0,12.417081,6.30776375
0,1,0,1.2375,0.9875,0.3375,17.95940825,8.0,8.60407325,3.67126025
0,0,1,1.875,1.525,0.5875,71.11472075,14.0,34.926584,14.7133905
1,0,0,0.5875,0.4375,0.1375,1.8994165,6.0,0.7654365,0.35436875
0,1,0,1.3625,1.125,0.375,24.93338525,11.0,10.9712565,4.252425
0,1,0,1.25,0.975,0.325,20.0997955,11.0,7.7961125,4.762716
1,0,0,0.1875,0.1375,0.025,0.056699,1.0,0.0283495,0.01417475
0,1,0,1.4,1.15,0.5875,23.79940525,12.0,9.42620875,4.4508715
0,0,1,0.925,0.6875,0.2,6.4353365,8.0,2.6365035,1.77184375
1,0,0,1.3375,1.1375,0.35,28.39202425,9.0,15.025235,5.00368675
0,1,0,1.6375,1.3,0.4125,39.95862025,9.0,16.612807,8.2497045
0,1,0,0.9875,0.7375,0.2875,8.958442,12.0,3.41611475,1.68679525
1,0,0,1.4625,1.05,0.3625,19.09338825,9.0,8.20718025,3.81300775
1,0,0,1.025,0.8125,0.275,9.241937,8.0,3.75630875,2.1262125
0,1,0,1.3125,1.0625,0.3125,23.019794,8.0,11.43902325,4.83358975
0,0,1,1.5625,1.25,0.375,27.0170735,15.0,9.76640275,6.33611325
0,0,1,1.375,1.0625,0.3125,27.328918,8.0,15.52135125,4.5075705
1,0,0,0.6,0.45,0.1375,1.57339725,4.0,0.66621325,0.3685435
0,1,0,1.4375,1.175,0.4125,24.1821235,16.0,8.278054,5.0745605
0,1,0,1.0,0.7625,0.325,8.32057825,9.0,2.721552,1.91359125
0,0,1,1.5625,1.1875,0.325,24.36639525,13.0,9.05766525,5.03203625
0,0,1,1.375,1.125,0.375,24.8058125,10.0,10.262519,4.97533725
0,0,1,1.4625,1.05,0.3875,27.91008275,13.0,12.530479,6.10931725
0,0,1,1.2625,1.0,0.4125,20.6667855,9.0,7.58349125,4.3941725
1,0,0,0.95,0.6875,0.275,7.257472,6.0,3.118445,1.51669825
1,0,0,0.6375,0.4625,0.15,2.62232875,6.0,1.1056305,0.5953395
0,1,0,1.325,1.0375,0.325,23.88445375,20.0,7.7961125,5.51397775
0,1,0,0.525,0.375,0.125,1.09145575,3.0,0.43941725,0.24097075
0,0,1,1.5,1.2,0.425,29.937072,10.0,12.96989625,6.90310325
0,0,1,1.1125,0.8125,0.3125,12.8990225,9.0,5.06038575,3.18931875
1,0,0,1.1625,0.925,0.2875,15.138633,7.0,7.3992195,2.778251
1,0,0,1.3125,0.9375,0.3,17.90270925,9.0,8.63242275,3.231843
1,0,0,0.575,0.425,0.125,1.6159215,5.0,0.737087,0.3685435
1,0,0,1.4,1.1,0.35,23.3883375,10.0,11.396499,3.9405805
1,0,0,1.3875,1.075,0.3875,20.96445525,10.0,8.88756825,4.06815325
0,1,0,1.0125,0.7625,0.2125,7.38504475,8.0,3.24601775,1.68679525
0,0,1,1.1,0.8875,0.2875,11.7650425,11.0,4.49339575,2.62232875
0,1,0,1.8,1.4125,0.5,59.68987225,12.0,28.8314415,10.2908685
0,1,0,1.4,1.1375,0.3875,22.5945515,11.0,9.63883,5.386405
0,1,0,1.425,1.125,0.3375,28.91649,9.0,15.478827,5.783298
0,0,1,0.9,0.675,0.225,5.34388075,5.0,2.39553275,1.09145575
0,1,0,1.15,0.8875,0.35,13.9196045,10.0,5.8683465,3.2601925
0,0,1,1.3,1.0125,0.3125,18.24290325,12.0,6.84640425,4.91863825
0,0,1,1.6,1.2625,0.475,35.02580725,14.0,12.57300325,8.80251975
0,0,1,1.1375,0.875,0.35,14.69921575,10.0,6.2652395,3.58621175
0,0,1,1.375,1.0625,0.35,26.988724,7.0,13.87708025,5.51397775
0,1,0,1.7125,1.375,0.5,50.24948875,11.0,23.0481435,10.9712565
1,0,0,0.9875,0.725,0.2375,9.0434905,7.0,3.912231,2.26796
0,1,0,1.6625,1.3375,0.4875,45.529297,14.0,16.31513725,10.999606
0,1,0,1.1,0.85,0.2625,11.396499,10.0,3.69960975,2.70737725
0,1,0,1.4875,1.2,0.4125,35.777069,17.0,13.70698325,8.0229085
1,0,0,0.8125,0.625,0.2,4.91863825,7.0,2.16873675,0.97805775
0,1,0,1.6375,1.35,0.5375,52.276478,22.0,21.04950375,9.2702865
0,1,0,1.575,1.2125,0.3625,30.107169,12.0,14.35902175,5.06038575
1,0,0,1.4625,1.125,0.3375,24.2388225,9.0,10.75863525,5.3013565
0,1,0,1.375,1.0625,0.4,27.499015,20.0,8.17883075,3.9405805
1,0,0,0.4625,0.3375,0.1125,0.907184,4.0,0.3118445,0.18427175
0,0,1,1.225,0.95,0.325,15.2803805,12.0,6.4920355,3.84135725
0,0,1,1.7625,1.35,0.5125,49.8100715,9.0,23.43086175,11.8217415
0,1,0,1.4375,1.1375,0.4125,24.5790165,8.0,10.67358675,5.11708475
0,0,1,1.4125,1.2,0.4375,27.1304715,18.0,11.01378075,6.0951425
0,0,1,1.4625,1.175,0.425,31.1561005,20.0,11.26892625,6.59125875
0,1,0,1.6625,1.35,0.4375,38.1867765,17.0,14.04717725,7.200773
0,1,0,1.375,1.075,0.375,24.79163775,9.0,11.7083435,5.40057975
0,1,0,1.45,1.1125,0.4,27.895908,9.0,13.891255,5.6982495
0,0,1,1.7625,1.3625,0.425,44.79221,11.0,18.24290325,12.94154675
1,0,0,1.3,0.95,0.325,15.15280775,8.0,6.73300625,3.458639
1,0,0,1.4125,1.075,0.3125,18.55474775,9.0,7.98038425,3.9405805
0,1,0,1.425,1.0875,0.3625,25.67047225,10.0,11.12717875,6.67630725
1,0,0,1.125,0.8875,0.275,12.99824575,8.0,5.499803,1.8994165
0,1,0,0.8875,0.725,0.225,9.28446125,9.0,3.798833,2.438057
0,0,1,1.45,1.15,0.3375,26.251637,8.0,11.41067375,5.896696
1,0,0,0.425,0.3125,0.1375,0.66621325,6.0,0.2551455,0.15592225
0,1,0,1.5375,1.175,0.4125,31.978236,10.0,12.65805175,6.22271525
0,0,1,1.5625,1.2375,0.4,34.983283,13.0,17.95940825,5.443104
1,0,0,1.175,0.875,0.325,13.210867,11.0,5.23048275,2.8066005
0,1,0,1.6375,1.3,0.45,42.297454,11.0,20.36911575,10.20582
0,1,0,1.4125,1.075,0.325,22.226008,9.0,9.90815025,5.34388075
1,0,0,1.4375,1.1,0.3125,24.13959925,9.0,12.91319725,4.86193925
0,1,0,1.6125,1.25,0.475,34.8415355,17.0,14.855138,7.881161
0,1,0,0.875,0.6625,0.225,6.39281225,7.0,2.82077525,1.37495075
1,0,0,1.1,0.875,0.3,10.6310625,9.0,4.03980375,2.73572675
0,1,0,1.55,1.2,0.3875,35.59279725,11.0,14.9401865,10.602713
1,0,0,1.1,0.825,0.275,10.50348975,7.0,4.37999775,2.381358
0,1,0,1.575,1.2875,0.4125,38.328524,20.0,13.834556,9.8939755
0,1,0,1.6,1.2375,0.4125,37.0527965,11.0,19.220961,8.278054
0,0,1,1.5625,1.25,0.4125,36.514156,9.0,16.2442635,8.60407325
1,0,0,0.6375,0.4625,0.15,2.494756,5.0,1.03475675,0.5953395
0,1,0,1.8,1.375,0.5125,61.3766675,10.0,31.34037225,14.8834875
0,0,1,1.5375,1.2,0.4,35.50774875,8.0,16.5844575,7.35669525
1,0,0,1.1875,0.9125,0.3125,15.49300175,9.0,6.4920355,3.35941575
0,1,0,1.425,1.15,0.3875,28.36367475,11.0,12.870673,5.8116475
0,0,1,0.8375,0.55,0.175,4.819415,6.0,2.154562,1.03475675
0,0,1,1.475,1.175,0.425,25.51455,11.0,10.0640725,5.40057975
1,0,0,0.8375,0.65,0.25,5.443104,8.0,2.22543575,1.65844575
1,0,0,0.9625,0.7,0.225,6.463686,5.0,2.90582375,1.190679
0,1,0,1.5,1.175,0.4375,31.3261975,15.0,13.79203175,7.0023265
0,0,1,1.225,0.95,0.3125,15.5638755,10.0,6.9456275,3.04757125
0,1,0,1.6125,1.2125,0.5375,42.921143,16.0,15.478827,7.41339425
1,0,0,0.9875,0.7375,0.25,7.69688925,10.0,3.798833,0.92135875
1,0,0,1.0375,0.7625,0.3,9.525432,7.0,4.6776675,2.154562
1,0,0,1.3,1.0625,0.425,19.29183475,10.0,7.93786,4.932813
0,1,0,1.125,0.8,0.25,10.8011595,9.0,4.83358975,2.1262125
0,1,0,1.65,1.2625,0.475,40.78075575,11.0,19.20678625,8.0796075
0,1,0,0.9375,0.7625,0.225,9.19941275,5.0,3.95475525,1.60174675
1,0,0,1.25,0.925,0.3,15.43630275,8.0,7.0590255,3.01922175
0,1,0,1.475,1.1875,0.4,26.80445225,19.0,10.81533425,5.216308
0,1,0,1.525,0.9125,0.3875,30.51823675,9.0,13.834556,7.0590255
0,0,1,1.65,1.325,0.425,37.591437,13.0,14.7133905,7.44174375
1,0,0,0.65,0.5,0.175,2.608154,6.0,1.0489315,0.56699
0,0,1,1.4375,1.1125,0.3375,25.0326085,11.0,10.8011595,5.76912325
0,0,1,1.125,0.875,0.3625,15.37960375,13.0,5.00368675,3.4869885
0,1,0,1.3375,1.0125,0.4625,23.65765775,16.0,9.00096625,4.89028875
1,0,0,0.75,0.5375,0.125,3.35941575,4.0,1.360776,0.63786375
0,1,0,1.575,1.2,0.375,33.40988575,8.0,14.69921575,7.030676
0,0,1,1.2875,0.9875,0.3375,14.628342,9.0,5.71242425,3.742134
0,0,1,1.45,1.1375,0.3,30.43318825,10.0,13.5794105,7.75358825
0,1,0,1.4125,1.0875,0.4625,27.82503425,13.0,9.3269855,3.855532
0,1,0,1.2125,0.925,0.325,14.911837,6.0,7.04485075,2.9766975
0,0,1,1.375,0.95,0.4125,34.1611475,10.0,15.3937785,8.334753
1,0,0,1.2875,1.0,0.3375,18.030282,9.0,8.66077225,3.44446425
1,0,0,1.2,0.875,0.25,14.7133905,7.0,6.70465675,3.61456125
0,1,0,1.25,0.975,0.3375,18.69649525,6.0,8.91591775,4.35164825
0,0,1,1.625,1.2625,0.4125,38.4702715,11.0,16.23008875,7.9662095
0,0,1,1.45,1.2,0.45,35.42270025,8.0,14.01882775,7.654365
0,1,0,1.4125,1.0875,0.375,28.066005,8.0,16.42853525,5.17378375
0,0,1,1.4375,1.125,0.4,27.71163625,12.0,8.88756825,6.5487345
1,0,0,1.4,1.0625,0.3375,23.26076475,9.0,10.53183925,5.2446575
0,1,0,1.75,1.375,0.5,43.1762885,13.0,19.6462035,8.674947
0,1,0,1.1875,0.925,0.3125,18.5689225,10.0,7.540967,4.89028875
0,1,0,1.425,1.125,0.3875,33.83512825,10.0,14.5432935,5.953395
0,0,1,1.5125,1.2625,0.45,40.653183,11.0,20.65261075,7.484268
0,0,1,1.45,1.125,0.4625,28.22192725,11.0,11.18387775,7.711064
0,1,0,1.6375,1.35,0.4125,39.7743485,11.0,19.71707725,6.76135575
0,0,1,1.55,1.2375,0.425,30.107169,11.0,10.546014,6.0384435
0,0,1,1.6125,1.2875,0.375,34.359594,10.0,14.5999925,5.82582225
0,1,0,0.9625,0.775,0.25,8.06543275,11.0,3.01922175,2.1262125
